price,id
299.7,930
97.91,931
119.7,932
148.58,933
189.01,934
121.57,935
259.38,936
185.07,937
144.11,938
106.28,939
236.68,940
158.83,941
198.31,942
142.48,943
137.94,944
146.68,945
117.61,946
125.78,947
158.5,948
137.67,949
110.91,950
171.48,951
80.57,952
229.92,953
199.41,954
188.75,955
231.47,956
147.6,957
116.96,958
203.9,959
119.77,960
334.89,961
173.02,962
241.58,963
151.23,964
167.51,965
179.88,966
191.39,967
221.93,968
102.89,969
157.66,970
182.21,971
182.44,972
238.73,973
147.44,974
115.18,975
197.99,976
301.16,977
140.14,978
147.1,979
205.98,980
186.38,981
161.63,982
132.75,983
133.84,984
131.38,985
213.69,986
173.04,987
251.1,988
192.52,989
122.17,990
151.08,991
131.12,992
123.44,993
288.1,994
389.64,995
200.88,996
183.0,997
119.25,998
112.82,999
240.52,1000
163.26,1001
174.81,1002
62.81,1003
133.56,1004
145.31,1005
161.77,1006
61.85,1007
101.21,1008
264.3,1009
156.71,1010
165.04,1011
83.08,1012
244.9,1013
195.5,1014
55.67,1015
120.41,1016
145.47,1017
252.4,1018
86.98,1019
114.64,1020
126.03,1021
154.94,1022
184.02,1023
104.32,1024
176.97,1025
91.36,1026
310.68,1027
147.75,1028
63.85,1029
201.04,1030
495.38,1031
91.4,1032
119.6,1033
186.19,1034
94.11,1035
104.94,1036
127.54,1037
132.22,1038
118.55,1039
90.69,1040
215.45,1041
188.96,1042
288.46,1043
96.52,1044
147.09,1045
243.54,1046
299.05,1047
164.39,1048
85.32,1049
79.08,1050
143.46,1051
121.21,1052
177.15,1053
162.36,1054
191.85,1055
208.46,1056
118.78,1057
82.7,1058
95.07,1059
238.12,1060
145.82,1061
161.12,1062
89.36,1063
157.13,1064
202.61,1065
137.44,1066
124.38,1067
200.84,1068
173.1,1069
129.23,1070
176.42,1071
178.94,1072
73.16,1073
123.79,1074
180.9,1075
161.46,1076
141.63,1077
95.16,1078
226.31,1079
283.01,1080
161.47,1081
111.43,1082
152.06,1083
195.75,1084
124.34,1085
118.83,1086
136.22,1087
194.59,1088
169.13,1089
244.61,1090
184.03,1091
61.71,1092
243.55,1093
111.27,1094
226.43,1095
172.7,1096
114.33,1097
82.31,1098
380.99,1099
479.11,1100
118.1,1101
146.9,1102
120.37,1103
199.86,1104
174.88,1105
167.18,1106
101.91,1107
181.52,1108
121.81,1109
152.93,1110
86.11,1111
542.57,1112
288.7,1113
102.54,1114
153.01,1115
89.28,1116
122.33,1117
209.6,1118
218.22,1119
111.92,1120
201.18,1121
184.46,1122
209.17,1123
349.49,1124
147.01,1125
155.14,1126
173.08,1127
95.69,1128
137.96,1129
225.78,1130
121.45,1131
77.24,1132
167.27,1133
133.51,1134
71.59,1135
124.76,1136
177.91,1137
156.1,1138
144.36,1139
90.83,1140
289.21,1141
125.19,1142
117.01,1143
191.15,1144
206.69,1145
355.07,1146
188.43,1147
263.26,1148
260.76,1149
413.25,1150
318.47,1151
238.14,1152
193.32,1153
273.8,1154
239.78,1155
89.12,1156
117.74,1157
109.79,1158
106.1,1159
277.45,1160
112.8,1161
173.66,1162
67.89,1163
123.35,1164
229.59,1165
248.43,1166
109.82,1167
149.56,1168
154.59,1169
202.26,1170
83.88,1171
133.25,1172
100.22,1173
167.56,1174
254.09,1175
215.2,1176
159.42,1177
151.48,1178
122.59,1179
117.63,1180
124.92,1181
152.04,1182
395.99,1183
219.28,1184
129.72,1185
206.02,1186
180.42,1187
112.84,1188
186.57,1189
120.64,1190
94.13,1191
188.77,1192
157.34,1193
147.26,1194
175.43,1195
214.1,1196
193.0,1197
92.14,1198
113.6,1199
113.21,1200
89.85,1201
111.28,1202
174.55,1203
86.42,1204
172.8,1205
184.12,1206
194.44,1207
169.62,1208
306.27,1209
81.86,1210
124.71,1211
139.07,1212
134.93,1213
272.52,1214
138.67,1215
177.28,1216
381.11,1217
128.03,1218
121.83,1219
225.67,1220
174.2,1221
157.29,1222
167.93,1223
89.3,1224
114.82,1225
139.05,1226
212.33,1227
127.76,1228
157.21,1229
68.14,1230
175.1,1231
204.82,1232
116.21,1233
273.71,1234
325.31,1235
223.59,1236
228.08,1237
438.01,1238
187.01,1239
77.65,1240
167.41,1241
176.47,1242
150.48,1243
121.68,1244
136.77,1245
145.5,1246
66.7,1247
82.83,1248
165.94,1249
90.59,1250
143.54,1251
151.66,1252
150.27,1253
332.67,1254
112.54,1255
222.18,1256
87.01,1257
88.82,1258
80.98,1259
120.58,1260
234.0,1261
142.77,1262
85.85,1263
404.78,1264
146.04,1265
174.67,1266
298.4,1267
104.95,1268
156.0,1269
142.33,1270
103.5,1271
177.17,1272
112.89,1273
241.7,1274
79.5,1275
303.39,1276
158.01,1277
96.38,1278
100.35,1279
215.32,1280
186.61,1281
87.86,1282
202.32,1283
89.5,1284
113.3,1285
128.4,1286
69.32,1287
124.87,1288
108.18,1289
144.32,1290
73.73,1291
249.4,1292
138.77,1293
372.56,1294
75.15,1295
90.57,1296
115.7,1297
170.59,1298
289.59,1299
172.52,1300
125.34,1301
168.79,1302
68.53,1303
157.53,1304
106.99,1305
133.54,1306
236.37,1307
80.6,1308
119.28,1309
264.74,1310
167.69,1311
167.88,1312
108.01,1313
264.9,1314
83.6,1315
284.4,1316
95.19,1317
104.62,1318
75.86,1319
91.33,1320
209.71,1321
286.15,1322
156.8,1323
77.19,1324
77.21,1325
215.24,1326
122.04,1327
239.23,1328
103.03,1329
156.44,1330
182.09,1331
104.62,1332
284.38,1333
223.84,1334
200.87,1335
137.1,1336
241.69,1337
86.72,1338
150.36,1339
219.82,1340
132.62,1341
111.52,1342
268.64,1343
141.27,1344
136.38,1345
462.89,1346
154.12,1347
72.21,1348
206.81,1349
103.74,1350
343.29,1351
336.27,1352
361.7,1353
280.26,1354
219.54,1355
223.4,1356
145.94,1357
125.14,1358
182.77,1359
174.69,1360
219.03,1361
160.96,1362
126.08,1363
487.76,1364
78.1,1365
219.44,1366
120.3,1367
68.6,1368
86.8,1369
256.42,1370
85.26,1371
145.17,1372
120.93,1373
123.41,1374
141.78,1375
177.52,1376
311.94,1377
151.11,1378
157.11,1379
252.35,1380
124.81,1381
187.87,1382
155.55,1383
73.01,1384
147.4,1385
211.32,1386
141.83,1387
130.5,1388
